loan_id,customer_id,branch_id,loan_type,loan_start_date,loan_amount,interest_rate_pct,term_months,emi_amount,outstanding_balance,loan_status,default_status,days_past_due,customer_name,customer_segment,annual_income,city,home_branch_id,declared_risk_segment,credit_score,credit_score_band,past_due_accounts,credit_utilization_pct,hard_inquiries_12m,credit_history_years,total_payment_records,total_amount_paid,paid_payments,late_payments,max_days_late,average_days_late,repayment_rate_pct,late_payment_rate_pct,branch_name,city_branch,loan_to_income_ratio,low_credit_score_flag,high_utilization_flag,high_loan_to_income_flag,high_interest_flag,late_payment_flag,poor_repayment_flag,past_due_accounts_flag,high_inquiry_flag,default_flag,loan_risk_score,loan_risk_level,income_band,interest_rate_band,loan_amount_band
L00331,C00123,B013,Home,2024-09-03,836138.9,14.81,60,24255.0,0.0,Closed,No,4,Sneha Kumar,Retail,49808.0,Pune,B013,Low,699.0,Good,0.0,40.8,5.0,9.0,24,585301.51,12,23,10,5.291666666666667,50.0,95.83333333333334,Mumbai Branch 2,Mumbai,16.78724100546097,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,High Rate,Large Loan
L00332,C00164,B024,Home,2024-07-06,336863.28,15.38,36,13674.78,0.0,Closed,No,9,Priya Patel,Mass Affluent,25308.0,Coimbatore,B024,Low,718.0,Good,0.0,54.1,4.0,1.0,24,329560.66,12,21,10,5.166666666666667,50.0,87.5,Delhi Branch 3,Delhi,13.310545282124231,0,0,1,1,0,1,0,0,0,35,Medium,Low Income,High Rate,Medium Loan
L00333,C00852,B010,Home,2025-12-28,1168724.77,12.99,60,32130.19,855652.0,Active,No,8,Sanjay Kumar,Student,74477.0,Coimbatore,B010,Low,819.0,Excellent,0.0,45.6,1.0,8.0,9,289059.21,5,7,9,4.444444444444445,55.55555555555556,77.77777777777779,Kochi Branch 1,Kochi,15.692425446782229,0,0,1,0,0,1,0,0,0,25,Medium,High Income,High Rate,Very Large Loan
L00334,C00187,B025,Auto,2023-05-09,1306101.44,14.54,84,31374.42,630781.77,Active,No,3,Rohit Singh,Retail,41838.0,Pune,B025,Low,752.0,Excellent,0.0,1.0,6.0,0.0,24,751016.32,17,22,10,4.166666666666667,70.83333333333334,91.66666666666666,Hyderabad Branch 3,Hyderabad,31.21806587312969,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,High Rate,Very Large Loan
L00335,C00870,B009,Education,2025-05-12,94137.52,15.11,36,3800.28,17750.36,Defaulted,Yes,78,Karthik Sharma,Retail,61409.0,Mumbai,B009,Medium,748.0,Good,0.0,15.1,5.0,11.0,16,55376.97,3,15,55,22.8125,18.75,93.75,Coimbatore Branch 1,Coimbatore,1.5329596638929148,0,0,1,1,1,1,0,1,1,70,Critical,Upper Middle,High Rate,Small Loan
L00336,C00409,B025,Business,2024-03-01,1916684.47,18.63,60,61701.27,1732907.52,Active,No,19,Ajay Verma,Premium,56686.0,Coimbatore,B025,Low,555.0,Fair,1.0,54.2,2.0,7.0,24,1475713.62,8,22,10,5.875,33.33333333333333,91.66666666666666,Hyderabad Branch 3,Hyderabad,33.81230762445754,1,0,1,1,0,1,0,0,0,55,High,Upper Middle,Very High Rate,Very Large Loan
L00337,C00098,B001,Home,2022-02-08,181747.13,13.58,36,7105.3,0.0,Closed,No,19,Priya Kumar,Sme Owner,78109.0,Hyderabad,B001,Low,727.0,Good,0.0,11.4,2.0,5.0,24,170151.61,10,22,10,5.5,41.66666666666667,91.66666666666666,Chennai Branch 1,Chennai,2.326839800791202,0,0,1,0,0,1,0,0,0,25,Medium,High Income,High Rate,Medium Loan
L00338,C00753,B023,Auto,2025-12-19,625015.42,14.67,60,18057.74,208529.11,Active,No,9,Vijay Singh,Sme Owner,72403.0,Hyderabad,B023,Medium,768.0,Excellent,0.0,49.5,5.0,11.0,9,162647.12,4,8,9,5.111111111111111,44.44444444444444,88.88888888888889,Mumbai Branch 3,Mumbai,8.63245197022223,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,High Rate,Large Loan
L00339,C00584,B003,Home,2023-04-12,409410.0,13.48,60,11422.54,0.0,Closed,No,7,Vishal Reddy,Retail,58237.0,Kochi,B003,Low,768.0,Excellent,0.0,21.1,7.0,11.0,24,275172.41,12,22,10,5.833333333333333,50.0,91.66666666666666,Mumbai Branch 1,Mumbai,7.030066796023147,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,High Rate,Medium Loan
L00340,C00788,B020,Auto,2023-01-26,1622127.44,14.86,84,39398.39,0.0,Closed,No,2,Ajay Sharma,Premium,43160.0,Pune,B020,Medium,693.0,Good,0.0,15.7,0.0,8.0,24,950501.41,12,21,10,4.666666666666667,50.0,87.5,Kochi Branch 2,Kochi,37.58404633920296,0,0,1,0,0,1,0,0,0,25,Medium,Lower Middle,High Rate,Very Large Loan
L00341,C00131,B021,Education,2024-10-08,211632.11,14.29,24,11338.19,138684.69,Active,No,19,Sneha Singh,Retail,173763.0,Coimbatore,B021,Low,763.0,Excellent,0.0,21.1,1.0,3.0,23,259622.04,13,20,10,4.739130434782608,56.52173913043478,86.95652173913044,Chennai Branch 3,Chennai,1.217935406271761,0,0,1,0,0,1,0,0,0,25,Medium,High Income,High Rate,Medium Loan
L00342,C00193,B015,Home,2022-11-20,2245642.37,11.12,84,47543.46,474780.67,Active,No,6,Kavya Singh,Sme Owner,73535.0,Hyderabad,B015,Low,806.0,Excellent,0.0,22.9,7.0,11.0,24,1140441.92,11,23,10,5.5,45.83333333333333,95.83333333333334,Hyderabad Branch 2,Hyderabad,30.538415312436257,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,Moderate Rate,Very Large Loan
L00343,C00504,B014,Home,2022-01-13,150070.45,13.38,12,14179.16,66188.56,Active,No,6,Lakshmi Verma,Sme Owner,48796.0,Kochi,B014,Low,749.0,Good,0.0,1.0,7.0,6.0,12,169277.84,7,11,10,4.833333333333333,58.333333333333336,91.66666666666666,Delhi Branch 2,Delhi,3.075466226739897,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,High Rate,Small Loan
L00344,C00716,B008,Home,2025-07-28,175690.84,15.15,48,5878.32,134301.36,Active,No,18,Rahul Gupta,Premium,120141.0,Kolkata,B008,Low,663.0,Good,0.0,54.6,0.0,7.0,14,81879.31,7,12,9,5.214285714285714,50.0,85.71428571428571,Madurai Branch 1,Madurai,1.4623720461790728,0,0,1,1,0,1,0,0,0,35,Medium,High Income,High Rate,Medium Loan
L00345,C00907,B014,Home,2023-01-11,1741946.52,12.65,12,163525.23,1090185.82,Defaulted,Yes,84,Meena Gupta,Student,71495.0,Coimbatore,B014,Low,754.0,Excellent,1.0,30.7,6.0,9.0,10,1542911.76,3,9,58,17.0,30.0,90.0,Delhi Branch 2,Delhi,24.3645922092454,0,0,1,0,1,1,0,1,1,70,Critical,Upper Middle,High Rate,Very Large Loan
L00346,C00993,B011,Auto,2025-06-28,1312378.65,16.68,24,72924.51,299414.68,Active,No,14,Lakshmi Sharma,Mass Affluent,78106.0,Kochi,B011,Low,673.0,Good,0.0,42.8,6.0,12.0,15,1089169.56,6,14,10,5.933333333333334,40.0,93.33333333333333,Chennai Branch 2,Chennai,16.802533096048958,0,0,1,1,0,1,0,1,0,40,Medium,High Income,Very High Rate,Very Large Loan
L00347,C00613,B005,Personal,2025-11-29,1581362.35,13.02,60,43513.82,244419.38,Defaulted,Yes,43,Ajay Nair,Retail,31164.0,Hyderabad,B005,Low,767.0,Excellent,0.0,27.9,8.0,4.0,6,262842.97,3,4,9,4.166666666666667,50.0,66.66666666666666,Hyderabad Branch 1,Hyderabad,50.74324059812604,0,0,1,0,1,1,0,1,1,70,Critical,Low Income,High Rate,Very Large Loan
L00348,C00603,B007,Home,2023-03-12,177073.05,13.3,36,6881.26,101583.15,Active,No,8,Sanjay Sharma,Retail,125593.0,Madurai,B007,Low,753.0,Excellent,0.0,33.5,7.0,10.0,24,165082.56,11,22,10,5.666666666666667,45.83333333333333,91.66666666666666,Kolkata Branch 1,Kolkata,1.4098958540683,0,0,1,0,0,1,0,1,0,30,Medium,High Income,High Rate,Medium Loan
L00349,C00534,B004,Auto,2022-08-21,334098.96,13.98,48,10852.65,126203.4,Active,No,15,Meena Singh,Student,79672.0,Madurai,B004,Medium,742.0,Good,0.0,36.7,4.0,5.0,24,262478.1,16,22,10,4.333333333333333,66.66666666666666,91.66666666666666,Delhi Branch 1,Delhi,4.193430063259363,0,0,1,0,0,1,0,0,0,25,Medium,High Income,High Rate,Medium Loan
L00350,C00305,B002,Personal,2025-07-06,487072.64,14.12,48,15878.57,0.0,Closed,No,17,Kavya Patel,Sme Owner,64624.0,Bengaluru,B002,Low,689.0,Good,0.0,1.0,5.0,0.0,14,221962.47,9,13,10,4.928571428571429,64.28571428571429,92.85714285714286,Bengaluru Branch 1,Bengaluru,7.537024015845507,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,High Rate,Large Loan
L00351,C00105,B015,Personal,2023-01-17,1206476.89,13.17,60,33349.03,225936.48,Active,No,7,Naveen Kumar,Senior Citizen,21221.0,Pune,B015,Low,771.0,Excellent,0.0,1.0,3.0,4.0,24,800206.24,11,22,10,5.416666666666667,45.83333333333333,91.66666666666666,Hyderabad Branch 2,Hyderabad,56.85297064228829,0,0,1,0,0,1,0,0,0,25,Medium,Low Income,High Rate,Very Large Loan
L00352,C00213,B019,Auto,2023-02-18,1607736.22,14.81,84,38981.86,0.0,Closed,No,20,Meena Nair,Mass Affluent,79820.0,Chennai,B019,Medium,752.0,Excellent,0.0,34.5,5.0,10.0,24,933357.83,14,21,10,4.666666666666667,58.333333333333336,87.5,Coimbatore Branch 2,Coimbatore,20.142022300175395,0,0,1,0,0,1,0,1,0,30,Medium,High Income,High Rate,Very Large Loan
L00353,C00255,B011,Personal,2024-02-19,130723.27,15.14,12,12542.9,109663.33,Defaulted,Yes,120,Rohit Singh,Sme Owner,49291.0,Coimbatore,B011,Low,659.0,Good,1.0,33.2,6.0,11.0,10,119334.3,4,10,56,15.0,40.0,100.0,Chennai Branch 2,Chennai,2.6520717778093363,0,0,1,1,1,1,0,1,1,70,Critical,Lower Middle,High Rate,Small Loan
L00354,C00511,B016,Home,2023-04-24,261353.81,17.24,60,8110.68,78281.16,Active,No,14,Pooja Reddy,Retail,53510.0,Bengaluru,B016,Medium,634.0,Fair,1.0,71.3,5.0,10.0,24,193545.21,12,23,10,5.5,50.0,95.83333333333334,Pune Branch 2,Pune,4.884205008409643,0,0,1,1,0,1,0,1,0,40,Medium,Lower Middle,Very High Rate,Medium Loan
L00355,C00422,B008,Personal,2022-12-02,864070.93,14.62,12,82533.17,197857.15,Defaulted,Yes,89,Sanjay Singh,Retail,72756.0,Mumbai,B008,Low,673.0,Good,0.0,24.2,0.0,6.0,11,838368.78,3,10,60,14.272727272727273,27.27272727272727,90.9090909090909,Madurai Branch 1,Madurai,11.876284155258674,0,0,1,0,1,1,0,0,1,70,Critical,Upper Middle,High Rate,Large Loan
L00356,C00933,B016,Home,2023-03-17,817663.99,16.87,84,21229.09,567218.91,Active,No,3,Kavya Gupta,Student,48482.0,Coimbatore,B016,Low,585.0,Fair,0.0,72.8,2.0,4.0,24,508045.74,16,19,10,3.875,66.66666666666666,79.16666666666666,Pune Branch 2,Pune,16.865310630749555,1,0,1,1,0,1,0,0,0,55,High,Lower Middle,Very High Rate,Large Loan
L00357,C00457,B014,Education,2024-06-05,144053.48,15.97,12,13921.57,0.0,Closed,No,17,Lakshmi Rao,Mass Affluent,22365.0,Madurai,B014,Low,662.0,Good,0.0,35.9,6.0,5.0,12,168228.51,8,9,10,4.916666666666667,66.66666666666666,75.0,Delhi Branch 2,Delhi,6.441023027051196,0,0,1,1,0,1,0,1,0,40,Medium,Low Income,High Rate,Small Loan
L00358,C00010,B002,Auto,2023-01-03,1094741.95,18.71,12,108297.35,329562.9,Defaulted,Yes,80,Kavya Gupta,Retail,43548.0,Bengaluru,B002,Medium,606.0,Fair,1.0,62.9,8.0,1.0,10,1068081.06,3,10,59,15.2,30.0,100.0,Bengaluru Branch 1,Bengaluru,25.138742307339026,0,0,1,1,1,1,0,1,1,70,Critical,Lower Middle,Very High Rate,Very Large Loan
L00359,C00678,B016,Personal,2026-05-16,550802.48,13.67,24,29224.66,353523.42,Active,No,9,Divya Reddy,Retail,107823.0,Coimbatore,B016,Low,745.0,Good,1.0,53.7,5.0,7.0,4,116095.9,2,4,10,5.5,50.0,100.0,Pune Branch 2,Pune,5.108395054858425,0,0,1,0,0,1,0,1,0,30,Medium,High Income,High Rate,Large Loan
L00360,C00518,B013,Personal,2023-03-04,148999.65,13.97,36,5873.48,0.0,Closed,No,0,Rahul Iyer,Mass Affluent,57023.0,Pune,B013,High,778.0,Excellent,0.0,34.0,8.0,8.0,24,140414.74,8,24,10,6.125,33.33333333333333,100.0,Mumbai Branch 2,Mumbai,2.6129745892008485,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,High Rate,Small Loan
L00361,C00012,B013,Personal,2023-07-30,837582.26,13.06,60,23075.39,355280.65,Defaulted,Yes,87,Deepa Singh,Senior Citizen,29821.0,Coimbatore,B013,Medium,727.0,Good,0.0,63.3,1.0,8.0,24,484995.74,8,24,60,19.125,33.33333333333333,100.0,Mumbai Branch 2,Mumbai,28.08699439991952,0,0,1,0,1,1,0,0,1,70,Critical,Low Income,High Rate,Large Loan
L00362,C00909,B021,Auto,2024-10-24,838609.66,10.46,36,30604.59,402774.45,Active,No,15,Rahul Verma,Retail,42905.0,Kochi,B021,Low,822.0,Excellent,1.0,13.1,6.0,1.0,23,700060.21,12,22,10,5.304347826086956,52.17391304347826,95.65217391304348,Chennai Branch 3,Chennai,19.54573266519054,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,Moderate Rate,Large Loan
L00363,C00593,B002,Education,2023-05-29,1237370.85,17.57,60,38740.02,234616.44,Active,No,0,Suresh Reddy,Premium,46689.0,Hyderabad,B002,Low,631.0,Fair,0.0,48.5,3.0,12.0,24,927951.02,14,21,10,4.625,58.333333333333336,87.5,Bengaluru Branch 1,Bengaluru,26.502406348390416,0,0,1,1,0,1,0,0,0,35,Medium,Lower Middle,Very High Rate,Very Large Loan
L00364,C00068,B005,Education,2025-08-25,2124040.72,13.56,12,201005.05,0.0,Closed,No,9,Pooja Kumar,Student,39953.0,Madurai,B005,Low,725.0,Good,0.0,49.9,5.0,9.0,12,2433886.96,3,12,10,7.083333333333333,25.0,100.0,Hyderabad Branch 1,Hyderabad,53.16348509498661,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,High Rate,Very Large Loan
L00365,C00729,B003,Personal,2023-11-03,93589.7,17.15,36,3937.27,81630.43,Defaulted,Yes,86,Suresh Sharma,Retail,66042.0,Pune,B003,Low,615.0,Fair,1.0,36.6,8.0,6.0,20,72453.59,6,20,57,17.6,30.0,100.0,Mumbai Branch 1,Mumbai,1.4171239514248508,0,0,1,1,1,1,0,1,1,70,Critical,Upper Middle,Very High Rate,Small Loan
L00366,C00415,B016,Home,2023-05-12,196364.99,18.38,48,7098.59,0.0,Closed,No,0,Sneha Singh,Sme Owner,56548.0,Hyderabad,B016,Medium,576.0,Fair,0.0,99.0,3.0,0.0,24,169734.04,13,21,10,5.208333333333333,54.166666666666664,87.5,Pune Branch 2,Pune,3.472536429228266,1,1,1,1,0,1,0,0,0,65,High,Upper Middle,Very High Rate,Medium Loan
L00367,C00655,B025,Personal,2022-09-25,170805.05,14.17,24,9133.8,128295.98,Active,No,2,Arun Singh,Mass Affluent,43036.0,Chennai,B025,Low,739.0,Good,0.0,10.5,5.0,6.0,24,219364.97,15,21,10,4.166666666666667,62.5,87.5,Hyderabad Branch 3,Hyderabad,3.9688876754345195,0,0,1,0,0,1,0,1,0,30,Medium,Lower Middle,High Rate,Small Loan
L00368,C00980,B013,Business,2024-02-25,270674.27,15.38,24,14747.24,232410.66,Defaulted,Yes,106,Vishal Verma,Retail,169601.0,Chennai,B013,Low,676.0,Good,0.0,8.1,5.0,5.0,18,245520.95,6,16,54,14.555555555555555,33.33333333333333,88.88888888888889,Mumbai Branch 2,Mumbai,1.5959473705933338,0,0,1,1,1,1,0,1,1,70,Critical,High Income,High Rate,Medium Loan
L00369,C00782,B024,Auto,2024-04-01,94555.07,15.06,12,9066.26,65198.22,Defaulted,Yes,111,Rohit Reddy,Senior Citizen,13412.0,Mumbai,B024,Low,659.0,Good,1.0,29.1,6.0,7.0,8,70994.31,5,8,25,6.25,62.5,100.0,Delhi Branch 3,Delhi,7.050035043244856,0,0,1,1,1,1,0,1,1,70,Critical,Low Income,High Rate,Small Loan
L00370,C00706,B015,Personal,2026-01-12,571172.2,13.17,12,53866.3,0.0,Closed,No,12,Suresh Nair,Retail,78911.0,Delhi,B015,Low,770.0,Excellent,0.0,66.9,5.0,6.0,8,429804.48,5,7,10,4.875,62.5,87.5,Hyderabad Branch 2,Hyderabad,7.238182255959245,0,0,1,0,0,1,0,1,0,30,Medium,High Income,High Rate,Large Loan
L00371,C00274,B007,Education,2025-03-06,508153.83,18.29,48,18331.65,0.0,Closed,No,12,Anitha Patel,Retail,61319.0,Pune,B007,Medium,621.0,Fair,1.0,57.9,5.0,3.0,18,329550.07,10,18,10,5.277777777777778,55.55555555555556,100.0,Kolkata Branch 1,Kolkata,8.287053441836951,0,0,1,1,0,1,0,1,0,40,Medium,Upper Middle,Very High Rate,Large Loan
L00372,C00042,B010,Education,2022-04-25,315690.63,12.77,36,12128.66,0.0,Closed,No,0,Vijay Iyer,Premium,139006.0,Kochi,B010,Low,740.0,Good,0.0,43.3,4.0,7.0,24,290082.78,11,21,10,5.666666666666667,45.83333333333333,87.5,Kochi Branch 1,Kochi,2.2710575802483346,0,0,1,0,0,1,0,0,0,25,Medium,High Income,High Rate,Medium Loan
L00373,C00972,B012,Business,2023-05-20,526943.99,19.93,12,52663.66,0.0,Closed,No,3,Vijay Gupta,Mass Affluent,99157.0,Mumbai,B012,Medium,508.0,Poor,0.0,60.8,6.0,6.0,12,637139.88,6,12,10,5.333333333333333,50.0,100.0,Bengaluru Branch 2,Bengaluru,5.314238934215436,1,0,1,1,0,1,0,1,0,60,High,High Income,Very High Rate,Large Loan
L00374,C00864,B016,Education,2023-11-18,116556.56,12.65,36,4466.38,0.0,Closed,No,12,Kavya Verma,Retail,56383.0,Delhi,B016,Low,746.0,Good,1.0,55.6,1.0,6.0,24,107492.17,14,22,9,4.583333333333333,58.333333333333336,91.66666666666666,Pune Branch 2,Pune,2.0672287746306512,0,0,1,0,0,1,0,0,0,25,Medium,Upper Middle,High Rate,Small Loan
L00375,C00466,B020,Home,2023-11-24,1463386.87,18.73,60,47230.81,686745.07,Defaulted,Yes,33,Divya Patel,Mass Affluent,47791.0,Kolkata,B020,Low,599.0,Fair,1.0,58.4,6.0,11.0,18,781462.28,7,17,59,17.333333333333332,38.88888888888889,94.44444444444444,Kochi Branch 2,Kochi,30.620553451486686,1,0,1,1,1,1,0,1,1,80,Critical,Lower Middle,Very High Rate,Very Large Loan
L00376,C00680,B011,Education,2024-07-10,149036.35,15.28,12,14317.43,133475.29,Active,No,15,Rahul Gupta,Mass Affluent,24493.0,Delhi,B011,Medium,697.0,Good,0.0,1.0,7.0,3.0,12,172427.73,5,12,10,5.833333333333333,41.66666666666667,100.0,Chennai Branch 2,Chennai,6.08485485648961,0,0,1,1,0,1,0,1,0,40,Medium,Low Income,High Rate,Small Loan
L00377,C00210,B016,Home,2025-09-24,1655029.43,11.35,24,84613.38,1180325.4,Active,No,11,Arun Patel,Senior Citizen,55561.0,Delhi,B016,Low,791.0,Excellent,0.0,45.1,3.0,0.0,12,1008242.62,8,10,9,3.8333333333333335,66.66666666666666,83.33333333333334,Pune Branch 2,Pune,29.787610554165692,0,0,1,0,0,1,0,0,0,25,Medium,Upper Middle,Moderate Rate,Very Large Loan
L00378,C00551,B010,Education,2024-06-20,276640.04,14.49,24,14867.1,232275.33,Active,No,4,Meena Gupta,Mass Affluent,67325.0,Pune,B010,Low,721.0,Good,0.0,23.8,4.0,2.0,24,357501.26,15,23,10,4.791666666666667,62.5,95.83333333333334,Kochi Branch 1,Kochi,4.109023988117341,0,0,1,0,0,1,0,0,0,25,Medium,Upper Middle,High Rate,Medium Loan
L00379,C00309,B014,Home,2025-08-12,104690.75,13.21,60,2897.32,0.0,Closed,No,18,Vijay Verma,Retail,35387.0,Delhi,B014,Low,754.0,Excellent,0.0,40.3,4.0,12.0,13,37696.37,5,11,10,5.3076923076923075,38.46153846153847,84.61538461538461,Delhi Branch 2,Delhi,2.9584522564783677,0,0,1,0,0,1,0,0,0,25,Medium,Low Income,High Rate,Small Loan
L00380,C00833,B006,Education,2024-10-25,1979441.08,12.46,84,44117.97,1812877.87,Active,No,19,Geetha Singh,Retail,189411.0,Delhi,B006,Low,770.0,Excellent,0.0,35.8,7.0,4.0,23,1011562.09,13,22,10,4.869565217391305,56.52173913043478,95.65217391304348,Pune Branch 1,Pune,10.450507520682537,0,0,1,0,0,1,0,1,0,30,Medium,High Income,High Rate,Very Large Loan
L00381,C00544,B001,Personal,2024-08-25,265795.24,14.22,84,6313.9,46251.11,Active,No,19,Vijay Sharma,Retail,54285.0,Madurai,B001,Low,758.0,Excellent,1.0,27.6,2.0,0.0,24,151175.81,14,23,10,5.041666666666667,58.333333333333336,95.83333333333334,Chennai Branch 1,Chennai,4.89629253016487,0,0,1,0,0,1,0,0,0,25,Medium,Upper Middle,High Rate,Medium Loan
L00382,C00276,B017,Business,2023-02-05,309039.14,12.23,48,9587.94,235683.33,Active,No,9,Sanjay Kumar,Mass Affluent,71756.0,Chennai,B017,Low,799.0,Excellent,0.0,41.8,6.0,5.0,24,230799.93,11,21,10,5.25,45.83333333333333,87.5,Kolkata Branch 2,Kolkata,4.306805563297843,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,High Rate,Medium Loan
L00383,C00525,B019,Business,2023-05-24,1828798.13,13.73,48,59024.46,1331857.29,Active,No,12,Divya Rao,Student,37239.0,Kochi,B019,Low,707.0,Good,0.0,27.9,6.0,12.0,24,1417005.93,12,21,10,5.125,50.0,87.5,Coimbatore Branch 2,Coimbatore,49.10975402132173,0,0,1,0,0,1,0,1,0,30,Medium,Low Income,High Rate,Very Large Loan
L00384,C00987,B011,Business,2025-02-06,639261.23,13.57,12,60500.75,303143.39,Active,No,4,Suresh Singh,Mass Affluent,57251.0,Madurai,B011,Low,726.0,Good,0.0,60.3,4.0,2.0,12,729986.47,6,10,8,4.583333333333333,50.0,83.33333333333334,Chennai Branch 2,Chennai,11.165939983581072,0,0,1,0,0,1,0,0,0,25,Medium,Upper Middle,High Rate,Large Loan
L00385,C00011,B009,Auto,2023-04-26,1349357.03,17.82,24,76261.16,883309.32,Active,No,1,Ajay Iyer,Retail,57234.0,Bengaluru,B009,Low,644.0,Fair,1.0,67.7,1.0,9.0,24,1839576.9100000001,14,21,10,4.708333333333333,58.333333333333336,87.5,Coimbatore Branch 1,Coimbatore,23.576144075200055,0,0,1,1,0,1,0,0,0,35,Medium,Upper Middle,Very High Rate,Very Large Loan
L00386,C00234,B002,Personal,2026-05-16,144660.68,12.91,36,5574.66,101685.64,Defaulted,Yes,47,Vishal Kumar,Retail,12000.0,Chennai,B002,Low,747.0,Good,0.0,32.8,4.0,8.0,4,20564.63,3,4,37,11.75,75.0,100.0,Bengaluru Branch 1,Bengaluru,12.055056666666665,0,0,1,0,1,1,0,0,1,70,Critical,Low Income,High Rate,Small Loan
L00387,C00261,B018,Auto,2025-11-12,142463.94,15.09,36,5748.82,45506.46,Active,No,5,Arun Iyer,Retail,85076.0,Bengaluru,B018,High,719.0,Good,0.0,19.5,2.0,4.0,10,57329.16,5,9,8,4.0,50.0,90.0,Madurai Branch 2,Madurai,1.6745491090319244,0,0,1,1,0,1,0,0,0,35,Medium,High Income,High Rate,Small Loan
L00388,C00530,B012,Auto,2023-02-04,2045283.81,15.42,24,111502.06,758289.8,Active,No,11,Rahul Iyer,Retail,66945.0,Hyderabad,B012,Medium,645.0,Fair,1.0,79.5,1.0,10.0,24,2668049.09,10,24,10,6.125,41.66666666666667,100.0,Bengaluru Branch 2,Bengaluru,30.551703786690567,0,1,1,1,0,1,0,0,0,45,Medium,Upper Middle,High Rate,Very Large Loan
L00389,C00900,B019,Home,2023-09-20,839763.79,17.2,84,22033.8,321119.29,Defaulted,Yes,48,Rohit Kumar,Senior Citizen,46159.0,Kochi,B019,Low,566.0,Fair,1.0,57.4,8.0,3.0,19,390840.75,10,14,58,14.789473684210526,52.63157894736842,73.68421052631578,Coimbatore Branch 2,Coimbatore,18.192850581685047,1,0,1,1,1,1,0,1,1,80,Critical,Lower Middle,Very High Rate,Large Loan
L00390,C00474,B024,Auto,2025-03-25,124649.77,14.18,36,4935.44,0.0,Closed,No,10,Kavya Gupta,Retail,71051.0,Kolkata,B024,Medium,729.0,Good,0.0,1.0,6.0,9.0,18,88651.33,10,17,10,5.111111111111111,55.55555555555556,94.44444444444444,Delhi Branch 3,Delhi,1.7543703818383978,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,High Rate,Small Loan
L00391,C00219,B011,Business,2025-07-17,1584927.01,13.18,12,149485.03,465501.72,Active,No,20,Sanjay Patel,Senior Citizen,57897.0,Pune,B011,Medium,733.0,Good,0.0,73.0,8.0,12.0,12,1779385.03,4,11,9,5.916666666666667,33.33333333333333,91.66666666666666,Chennai Branch 2,Chennai,27.37494187954471,0,0,1,0,0,1,0,1,0,30,Medium,Upper Middle,High Rate,Very Large Loan
L00392,C00677,B019,Home,2022-06-02,475713.08,14.37,36,18910.92,443822.22,Active,No,13,Lakshmi Sharma,Student,39969.0,Kochi,B019,Low,726.0,Good,0.0,22.7,1.0,9.0,24,454154.25,15,22,10,4.75,62.5,91.66666666666666,Coimbatore Branch 2,Coimbatore,11.902051089594437,0,0,1,0,0,1,0,0,0,25,Medium,Lower Middle,High Rate,Large Loan
L00393,C00337,B017,Education,2023-05-31,550486.22,17.38,24,30909.8,0.0,Closed,No,19,Rohit Iyer,Sme Owner,75016.0,Delhi,B017,Low,622.0,Fair,0.0,66.8,2.0,4.0,24,741045.64,12,20,10,5.25,50.0,83.33333333333334,Kolkata Branch 2,Kolkata,7.33825077316839,0,0,1,1,0,1,0,0,0,35,Medium,High Income,Very High Rate,Large Loan
L00394,C00292,B002,Home,2026-01-31,2392557.75,13.6,48,76960.61,0.0,Closed,No,19,Vijay Rao,Premium,85496.0,Chennai,B002,Medium,717.0,Good,0.0,40.5,2.0,5.0,8,617763.16,6,6,6,3.0,75.0,75.0,Bengaluru Branch 1,Bengaluru,27.9844407925517,0,0,1,0,0,1,0,0,0,25,Medium,High Income,High Rate,Very Large Loan
L00395,C00824,B020,Personal,2025-03-13,2305721.95,15.92,84,58038.32,458663.97,Active,No,10,Sanjay Patel,Mass Affluent,40088.0,Madurai,B020,Low,648.0,Fair,2.0,70.8,7.0,10.0,18,1042719.11,9,15,10,4.611111111111111,50.0,83.33333333333334,Kochi Branch 2,Kochi,57.51651242267013,0,0,1,1,0,1,1,1,0,50,High,Lower Middle,High Rate,Very Large Loan
L00396,C00765,B018,Business,2022-06-04,135665.43,14.42,84,3245.31,72456.95,Active,No,18,Rohit Reddy,Sme Owner,65776.0,Hyderabad,B018,Low,781.0,Excellent,0.0,30.3,4.0,2.0,24,77917.1,10,24,10,5.958333333333333,41.66666666666667,100.0,Madurai Branch 2,Madurai,2.0625369435660423,0,0,1,0,0,1,0,0,0,25,Medium,Upper Middle,High Rate,Small Loan
