customer_id,customer_name,customer_segment,city,state,annual_income,declared_risk_segment,total_transactions,total_transaction_value,transaction_fee_revenue,transaction_operational_cost,net_transaction_profit,number_of_accounts,total_account_balance,monthly_account_service_cost,annual_account_service_cost,total_complaints,complaint_service_cost,total_loans,total_loan_amount,total_outstanding_balance,estimated_interest_revenue,defaulted_loans,total_payments_made,payment_records,delayed_payment_records,max_days_late,suspicious_transactions,max_fraud_risk_score,confirmed_fraud_transactions,customer_fraud_risk_level,max_loan_risk_score,average_loan_risk_score,customer_loan_risk_level,customer_revenue,customer_operational_cost,customer_profit,profit_margin_pct,profitability_segment
C00030,Karthik Reddy,Retail,Kochi,Kerala,67871.0,Low,19,155538.77,320.17,309.46,10.710000000000036,1,220856.17,138.71,1664.52,3.0,1354.98,1.0,1493194.18,0.0,0.0,0.0,1085131.8,18.0,18.0,10.0,0,30,0,Medium,35.0,35.0,Medium,320.17,3328.96,-3008.79,-939.7476340694005,Loss Making
C00415,Sneha Singh,Sme Owner,Hyderabad,Telangana,56548.0,Medium,45,338093.08,750.11,815.94,-65.83000000000004,3,664117.93,229.21,2750.52,1.0,191.13,1.0,196364.99,0.0,0.0,0.0,169734.04,24.0,21.0,10.0,1,40,0,High,65.0,65.0,High,750.11,3757.59,-3007.48,-400.9385290157444,Loss Making
C00106,Suresh Nair,Mass Affluent,Kochi,Kerala,120700.0,Low,25,108567.06,421.75,376.98,44.76999999999998,1,215001.02,145.89,1750.6799999999998,2.0,1288.87,0.0,0.0,0.0,0.0,0.0,152980.83,23.0,20.0,10.0,0,5,0,Low,0.0,0.0,,421.75,3416.5299999999997,-2994.7799999999997,-710.0841730883224,Loss Making
C00285,Rahul Singh,Retail,Pune,Maharashtra,28338.0,Low,23,174518.41,440.73,387.52,53.210000000000036,1,164155.16,92.57,1110.84,3.0,1936.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,440.73,3434.3999999999996,-2993.6699999999996,-679.2526036348784,Loss Making
C00052,Priya Kumar,Student,Hyderabad,Telangana,93088.0,Low,62,409046.92,1053.8,1020.5,33.299999999999955,3,354886.92,169.18,2030.16,4.0,994.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,1053.8,4045.52,-2991.7200000000003,-283.8982729170621,Loss Making
C00906,Vijay Reddy,Retail,Pune,Maharashtra,66857.0,Medium,32,424720.68,694.53,480.33,214.2,2,122763.14,255.11,3061.32,1.0,127.63,1.0,308376.06,0.0,0.0,0.0,302769.81,24.0,22.0,10.0,4,70,4,Critical,40.0,40.0,Medium,694.53,3669.28,-2974.75,-428.31123205621066,Loss Making
C00374,Naveen Iyer,Mass Affluent,Kochi,Kerala,49793.0,Medium,35,354384.77,615.65,589.88,25.769999999999982,2,82129.85,203.32,2439.84,1.0,550.63,1.0,774809.7,0.0,0.0,0.0,967171.85,24.0,22.0,10.0,1,40,0,High,25.0,25.0,Medium,615.65,3580.3500000000004,-2964.7000000000003,-481.55607894095675,Loss Making
C00784,Karthik Nair,Mass Affluent,Chennai,Tamil Nadu,36711.0,Medium,38,584187.9,692.36,561.82,130.53999999999996,2,406201.66000000003,83.84,1006.08,4.0,2085.51,1.0,263936.07,0.0,0.0,0.0,189384.95,24.0,20.0,10.0,0,20,0,Medium,45.0,45.0,Medium,692.36,3653.4100000000003,-2961.05,-427.67490900687505,Loss Making
C00578,Meena Rao,Retail,Chennai,Tamil Nadu,52712.0,High,17,144955.93,303.59,313.85,-10.260000000000048,1,55004.81,90.13,1081.56,4.0,1866.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,303.59,3262.29,-2958.7,-974.5709674231695,Loss Making
C00315,Arun Rao,Mass Affluent,Chennai,Tamil Nadu,67229.0,High,18,144300.15,281.21,274.98,6.229999999999961,1,6872.58,111.37,1336.44,4.0,1618.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,281.21,3230.2200000000003,-2949.01,-1048.6860353472496,Loss Making
C00180,Rohit Nair,Retail,Mumbai,Maharashtra,52623.0,High,25,426662.48,304.51,375.95,-71.44,1,530042.67,167.97,2015.6399999999999,2.0,855.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,70,4,Critical,0.0,0.0,,304.51,3247.0599999999995,-2942.5499999999993,-966.3229450592754,Loss Making
C00789,Lakshmi Reddy,Retail,Coimbatore,Tamil Nadu,80130.0,Low,14,55062.2,214.03,231.77,-17.74000000000001,1,164987.2,160.0,1920.0,2.0,994.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,214.03,3145.94,-2931.91,-1369.8593655095078,Loss Making
C00819,Sanjay Gupta,Senior Citizen,Madurai,Tamil Nadu,46333.0,Low,46,551592.61,919.38,722.1,197.27999999999997,2,325728.70999999996,87.42,1049.04,3.0,2059.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,70,6,Critical,0.0,0.0,,919.38,3831.1,-2911.72,-316.70473580021314,Loss Making
C00305,Kavya Patel,Sme Owner,Bengaluru,Karnataka,64624.0,Low,15,100859.84,209.69,267.68,-57.99000000000001,1,40952.5,174.82,2097.84,2.0,745.74,1.0,487072.64,0.0,0.0,0.0,221962.47,14.0,13.0,10.0,0,35,0,Medium,30.0,30.0,Medium,209.69,3111.26,-2901.57,-1383.7426677476276,Loss Making
C00162,Lakshmi Verma,Mass Affluent,Bengaluru,Karnataka,67753.0,Low,17,132619.81,332.75,296.12,36.629999999999995,1,150612.0,146.33,1755.96,3.0,1179.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,332.75,3231.17,-2898.42,-871.0503380916604,Loss Making
C00294,Vishal Reddy,Student,Kochi,Kerala,77935.0,Low,36,319908.98,616.76,632.06,-15.299999999999955,2,719339.52,141.14,1693.6799999999998,4.0,1187.9299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,616.76,3513.6699999999996,-2896.91,-469.69809974706527,Loss Making
C00326,Rahul Kumar,Retail,Bengaluru,Karnataka,62569.0,Low,19,140740.91999999998,272.3,253.97,18.330000000000013,1,55849.05,132.1,1585.1999999999998,2.0,1315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,272.3,3154.17,-2881.87,-1058.343738523687,Loss Making
C00367,Kavya Verma,Retail,Pune,Maharashtra,22081.0,Medium,21,155482.28,301.22,364.47,-63.25,1,76290.97,142.21,1706.52,3.0,1111.88,1.0,81206.89,0.0,0.0,0.0,78560.97,24.0,22.0,9.0,0,35,0,Medium,35.0,35.0,Medium,301.22,3182.87,-2881.6499999999996,-956.6595843569482,Loss Making
C00031,Geetha Singh,Sme Owner,Kolkata,West Bengal,21281.0,Low,47,330168.46,775.74,619.9,155.84000000000003,2,134749.61000000002,155.53,1866.3600000000001,2.0,1160.88,1.0,177889.43,0.0,0.0,0.0,82530.06,9.0,7.0,10.0,0,20,0,Medium,30.0,30.0,Medium,775.74,3647.1400000000003,-2871.4000000000005,-370.1497924562354,Loss Making
C00225,Naveen Nair,Retail,Bengaluru,Karnataka,63088.0,Medium,21,132174.13,354.96,289.73,65.22999999999996,1,29542.68,85.98,1031.76,5.0,1904.1399999999999,1.0,2096003.18,0.0,0.0,0.0,2447381.59,12.0,11.0,9.0,0,5,0,Low,35.0,35.0,Medium,354.96,3225.63,-2870.67,-808.7305611899932,Loss Making
C00101,Pooja Verma,Retail,Coimbatore,Tamil Nadu,74089.0,Low,31,186508.94999999998,567.0,505.56,61.44,2,104375.28,159.04000000000002,1908.4800000000002,3.0,1022.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,567.0,3436.3800000000006,-2869.3800000000006,-506.06349206349216,Loss Making
C00555,Sanjay Reddy,Retail,Chennai,Tamil Nadu,48809.0,Medium,17,74283.13,308.78000000000003,257.03,51.75000000000006,1,11487.42,174.13,2089.56,2.0,831.29,1.0,230303.71,0.0,0.0,0.0,139649.06,24.0,22.0,10.0,0,25,0,Medium,40.0,40.0,Medium,308.78000000000003,3177.88,-2869.1,-929.1728738907959,Loss Making
C00158,Anitha Verma,Retail,Delhi,Delhi,55875.0,Low,16,195801.1,298.56,209.15,89.41,1,193800.65,40.39,484.68,6.0,2473.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,298.56,3167.52,-2868.96,-960.9324758842444,Loss Making
C00872,Suresh Iyer,Senior Citizen,Kochi,Kerala,50130.0,Low,40,280643.84,568.67,599.6,-30.930000000000064,2,120916.9,144.32999999999998,1731.9599999999998,3.0,1105.44,1.0,1836285.43,0.0,0.0,0.0,956482.11,15.0,14.0,10.0,0,20,0,Medium,45.0,45.0,Medium,568.67,3437.0,-2868.33,-504.3927057871877,Loss Making
C00127,Geetha Patel,Retail,Mumbai,Maharashtra,44833.0,Low,31,293750.85,600.1,408.86,191.24,2,326962.42000000004,199.57999999999998,2394.96,1.0,658.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,600.1,3462.4500000000003,-2862.3500000000004,-476.97883686052324,Loss Making
C00146,Rahul Singh,Retail,Kochi,Kerala,141788.0,Low,38,317253.49,662.04,639.54,22.5,1,101557.11,113.14,1357.68,4.0,1516.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,662.04,3513.63,-2851.59,-430.7277505890883,Loss Making
C00875,Vishal Nair,Retail,Kochi,Kerala,100186.0,Low,16,148035.95,249.66,312.49,-62.83000000000001,1,106186.25,77.0,924.0,3.0,1857.5299999999997,1.0,306069.67,0.0,0.0,0.0,352748.66000000003,12.0,12.0,10.0,0,30,0,Medium,40.0,40.0,Medium,249.66,3094.0199999999995,-2844.3599999999997,-1139.2934390771447,Loss Making
C00201,Ajay Patel,Student,Kochi,Kerala,47340.0,Low,48,632623.51,757.31,820.11,-62.80000000000007,2,90073.6,116.56,1398.72,3.0,1382.61,1.0,160093.78,0.0,0.0,0.0,84129.57,18.0,15.0,10.0,3,70,3,Critical,40.0,40.0,Medium,757.31,3601.4399999999996,-2844.1299999999997,-375.5569053624011,Loss Making
C00333,Anitha Verma,Retail,Delhi,Delhi,34184.0,Low,22,191806.78,347.37,278.95,68.42000000000002,1,242824.53,148.98,1787.7599999999998,2.0,1124.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,347.37,3191.3999999999996,-2844.0299999999997,-818.7321875809655,Loss Making
C00757,Priya Sharma,Retail,Chennai,Tamil Nadu,43460.0,Low,21,113987.82,292.98,342.68,-49.69999999999999,1,110367.99,137.01,1644.12,4.0,1139.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,292.98,3126.64,-2833.66,-967.1854734111542,Loss Making
C00829,Pooja Iyer,Retail,Pune,Maharashtra,97228.0,Low,32,261340.65,610.18,532.31,77.87,2,361415.12,134.07999999999998,1608.9599999999998,3.0,1296.63,1.0,1430919.09,0.0,0.0,0.0,1167083.41,15.0,13.0,8.0,0,30,0,Medium,35.0,35.0,Medium,610.18,3437.8999999999996,-2827.72,-463.42390769936736,Loss Making
C00979,Karthik Rao,Student,Mumbai,Maharashtra,51921.0,Medium,32,306793.41,642.23,562.08,80.14999999999998,2,168399.97,120.5,1446.0,3.0,1449.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,642.23,3458.0699999999997,-2815.8399999999997,-438.4472852404901,Loss Making
C00958,Sanjay Reddy,Retail,Delhi,Delhi,36677.0,Low,35,225285.97,655.71,573.44,82.26999999999998,2,127921.79000000001,168.7,2024.3999999999999,2.0,866.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,655.71,3464.67,-2808.96,-428.384499245093,Loss Making
C00816,Vijay Rao,Retail,Pune,Maharashtra,74303.0,Low,14,86493.67,292.61,199.95,92.66000000000003,1,135191.9,143.47,1721.6399999999999,3.0,1178.2,1.0,751273.96,0.0,0.0,0.0,594172.29,24.0,23.0,10.0,0,20,0,Medium,25.0,25.0,Medium,292.61,3099.79,-2807.18,-959.3588735860017,Loss Making
C00659,Geetha Verma,Retail,Coimbatore,Tamil Nadu,46321.0,Medium,39,303407.68,708.78,663.72,45.059999999999945,2,296443.09,178.83,2145.96,3.0,704.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,708.78,3513.78,-2805.0,-395.7504444256328,Loss Making
C00978,Pooja Kumar,Retail,Pune,Maharashtra,63303.0,Medium,18,211985.66999999998,216.98,324.04,-107.06000000000003,1,98603.47,81.5,978.0,5.0,1716.43,1.0,1996821.02,0.0,0.0,0.0,1384923.6,24.0,22.0,10.0,0,30,0,Medium,25.0,25.0,Medium,216.98,3018.4700000000003,-2801.4900000000002,-1291.1282145819894,Loss Making
C00399,Meena Verma,Student,Madurai,Tamil Nadu,84847.0,Low,53,394784.48,942.64,932.85,9.789999999999964,3,866718.51,233.88,2806.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,942.64,3739.41,-2796.77,-296.6954510735806,Loss Making
C00894,Vijay Singh,Retail,Coimbatore,Tamil Nadu,42464.0,Medium,19,230141.02,334.84000000000003,270.89,63.950000000000045,1,319610.64,119.46,1433.52,3.0,1413.52,1.0,935351.12,0.0,0.0,0.0,644681.68,22.0,19.0,10.0,0,35,0,Medium,55.0,55.0,High,334.84000000000003,3117.93,-2783.0899999999997,-831.1701110978377,Loss Making
C00368,Divya Verma,Student,Kochi,Kerala,159303.0,Medium,15,100292.02,230.69,198.16,32.53,1,126629.55,105.35,1264.1999999999998,3.0,1549.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,230.69,3012.14,-2781.45,-1205.708960076293,Loss Making
C00528,Meena Iyer,Retail,Kochi,Kerala,13587.0,Low,37,413631.68,589.6,572.17,17.430000000000064,2,373017.17,233.23000000000002,2798.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,589.6,3370.9300000000003,-2781.3300000000004,-471.7316824966079,Loss Making
C00950,Sanjay Kumar,Retail,Hyderabad,Telangana,121074.0,Low,22,325686.22,422.08,384.93,37.14999999999998,1,70971.8,128.34,1540.08,2.0,1277.5,1.0,895527.31,0.0,0.0,0.0,315456.75,12.0,10.0,9.0,6,70,6,Critical,40.0,40.0,Medium,422.08,3202.51,-2780.4300000000003,-658.7447877179683,Loss Making
C00287,Rohit Nair,Sme Owner,Kolkata,West Bengal,45624.0,Low,17,417502.27,244.92000000000002,261.56,-16.639999999999986,1,24311.46,129.88,1558.56,3.0,1202.26,1.0,94467.88,0.0,0.0,0.0,60924.93,16.0,15.0,9.0,4,70,2,Critical,25.0,25.0,Medium,244.92000000000002,3022.38,-2777.46,-1134.0274375306221,Loss Making
C00298,Priya Kumar,Premium,Mumbai,Maharashtra,12000.0,Medium,18,83939.16,361.84000000000003,320.08,41.76000000000005,1,20733.33,168.21,2018.52,2.0,798.1600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15,0,Low,0.0,0.0,,361.84000000000003,3136.76,-2774.92,-766.8914437320362,Loss Making
C00778,Rohit Iyer,Mass Affluent,Kolkata,West Bengal,76868.0,Low,38,309226.1,788.89,633.66,155.23000000000002,3,250965.8,219.35000000000002,2632.2000000000003,2.0,294.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,788.89,3560.32,-2771.4300000000003,-351.3075333696714,Loss Making
C00212,Kavya Rao,Mass Affluent,Bengaluru,Karnataka,27090.0,Medium,22,188886.98,425.51,359.21999999999997,66.29000000000002,2,106750.79000000001,212.57,2550.84,2.0,277.84000000000003,1.0,318336.14,0.0,0.0,0.0,428954.49,24.0,21.0,9.0,0,30,0,Medium,40.0,40.0,Medium,425.51,3187.9,-2762.3900000000003,-649.1950835468027,Loss Making
C00972,Vijay Gupta,Mass Affluent,Mumbai,Maharashtra,99157.0,Medium,33,283400.2,533.45,578.57,-45.120000000000005,2,240826.28999999998,224.87,2698.44,0.0,0.0,1.0,526943.99,0.0,0.0,0.0,637139.88,12.0,12.0,10.0,2,45,0,High,60.0,60.0,High,533.45,3277.01,-2743.5600000000004,-514.3049957821727,Loss Making
C00063,Naveen Kumar,Mass Affluent,Hyderabad,Telangana,45323.0,High,48,605623.9299999999,765.4,715.54,49.860000000000014,2,125666.3,191.24,2294.88,1.0,486.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,765.4,3496.51,-2731.11,-356.8212699242227,Loss Making
C00916,Naveen Reddy,Student,Bengaluru,Karnataka,50145.0,Medium,16,152402.22,189.42,219.68,-30.26000000000002,1,23731.22,151.9,1822.8000000000002,2.0,870.64,1.0,2188186.16,0.0,0.0,0.0,1609458.6199999999,24.0,22.0,10.0,0,35,0,Medium,40.0,40.0,Medium,189.42,2913.1200000000003,-2723.7000000000003,-1437.9157427937917,Loss Making
C00802,Sanjay Kumar,Retail,Kolkata,West Bengal,38523.0,Low,21,354284.63,369.77,386.81,-17.04000000000002,1,14993.67,120.02,1440.24,3.0,1264.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,70,3,Critical,0.0,0.0,,369.77,3091.79,-2722.02,-736.1386808015794,Loss Making
C00604,Vijay Iyer,Retail,Mumbai,Maharashtra,46347.0,Low,33,170486.13,613.69,530.81,82.88000000000011,1,12012.01,151.44,1817.28,2.0,984.3599999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,613.69,3332.45,-2718.7599999999998,-443.01846208998023,Loss Making
C00497,Sanjay Reddy,Retail,Delhi,Delhi,53411.0,Low,22,110263.42,353.77,289.87,63.89999999999998,2,90533.26000000001,217.42000000000002,2609.04,1.0,157.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,45,0,High,0.0,0.0,,353.77,3056.3999999999996,-2702.6299999999997,-763.9511547050342,Loss Making
C00876,Sanjay Verma,Mass Affluent,Madurai,Tamil Nadu,70856.0,Low,40,257119.21,781.31,671.48,109.82999999999993,2,131328.22,145.59,1747.08,3.0,1061.42,1.0,178256.06,0.0,0.0,0.0,65345.17,7.0,6.0,10.0,0,30,0,Medium,25.0,25.0,Medium,781.31,3479.98,-2698.67,-345.4032330317032,Loss Making
C00543,Kavya Reddy,Premium,Kochi,Kerala,105299.0,High,24,227295.16,367.53,355.06,12.46999999999997,1,304108.62,168.2,2018.3999999999999,1.0,687.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,367.53,3060.61,-2693.08,-732.7510679400322,Loss Making
C00019,Vijay Rao,Sme Owner,Hyderabad,Telangana,28218.0,Low,28,179375.59,501.58,444.85,56.72999999999996,1,160318.59,151.89,1822.6799999999998,2.0,923.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,501.58,3190.8199999999997,-2689.24,-536.1537541369273,Loss Making
C00963,Geetha Patel,Student,Kochi,Kerala,31025.0,Low,19,129932.55,319.17,324.95,-5.779999999999973,1,72139.7,123.81,1485.72,3.0,1197.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,319.17,3008.0600000000004,-2688.8900000000003,-842.4632640912367,Loss Making
C00986,Sneha Patel,Senior Citizen,Madurai,Tamil Nadu,22289.0,Low,13,86135.25,259.45,199.59,59.859999999999985,1,36323.88,134.25,1611.0,2.0,1136.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,259.45,2947.34,-2687.8900000000003,-1035.9953748313742,Loss Making
C00692,Rahul Iyer,Mass Affluent,Delhi,Delhi,69791.0,Low,14,78885.91,241.23999999999998,212.48,28.75999999999999,1,11281.91,131.99,1583.88,4.0,1122.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,241.23999999999998,2918.4,-2677.1600000000003,-1109.7496269275412,Loss Making
C00830,Geetha Iyer,Retail,Kolkata,West Bengal,31128.0,Medium,22,133914.75,330.69,381.68,-50.99000000000001,1,166515.49,132.72,1592.6399999999999,3.0,1032.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,Medium,0.0,0.0,,330.69,3006.49,-2675.7999999999997,-809.1566119326255,Loss Making
C00371,Arun Gupta,Sme Owner,Pune,Maharashtra,28150.0,Low,19,101560.75,305.21999999999997,329.41,-24.190000000000055,1,90616.15,74.74,896.8799999999999,4.0,1753.4399999999998,1.0,866319.05,0.0,0.0,0.0,700403.75,24.0,24.0,10.0,0,0,0,Low,40.0,40.0,Medium,305.21999999999997,2979.7299999999996,-2674.5099999999998,-876.2564707424152,Loss Making
C00514,Sneha Gupta,Retail,Chennai,Tamil Nadu,106189.0,Low,37,264821.91000000003,664.4300000000001,567.62,96.81000000000006,2,256815.34,187.64,2251.68,1.0,518.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,664.4300000000001,3337.3399999999997,-2672.91,-402.28617010068774,Loss Making
C00220,Meena Patel,Sme Owner,Bengaluru,Karnataka,67512.0,Low,14,191386.15,169.15,280.79,-111.64000000000001,1,56532.12,45.38,544.5600000000001,4.0,2016.5100000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,169.15,2841.8600000000006,-2672.7100000000005,-1580.082766775052,Loss Making
C00841,Pooja Nair,Mass Affluent,Kolkata,West Bengal,41534.0,Low,20,180833.88,282.44,327.77,-45.329999999999984,1,20206.78,128.11,1537.3200000000002,3.0,1078.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,282.44,2943.3900000000003,-2660.9500000000003,-942.1293017986121,Loss Making
C00164,Priya Patel,Mass Affluent,Coimbatore,Tamil Nadu,25308.0,Low,41,646583.9,844.5,714.42,130.08000000000004,2,79993.26000000001,162.93,1955.16,3.0,829.6700000000001,1.0,336863.28,0.0,0.0,0.0,329560.66,24.0,21.0,10.0,3,70,3,Critical,35.0,35.0,Medium,844.5,3499.25,-2654.75,-314.3576080521018,Loss Making
C00337,Rohit Iyer,Sme Owner,Delhi,Delhi,75016.0,Low,19,129855.55,309.06,319.56,-10.5,1,284781.12,167.52,2010.2400000000002,2.0,623.95,1.0,550486.22,0.0,0.0,0.0,741045.64,24.0,20.0,10.0,0,30,0,Medium,35.0,35.0,Medium,309.06,2953.75,-2644.69,-855.7205720572057,Loss Making
C00183,Suresh Nair,Retail,Delhi,Delhi,152999.0,Low,19,129609.31999999999,359.8,328.86,30.939999999999998,1,84406.78,148.27,1779.2400000000002,2.0,894.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,359.8,3002.8900000000003,-2643.09,-734.5997776542524,Loss Making
C00990,Pooja Iyer,Mass Affluent,Delhi,Delhi,22159.0,Medium,30,215572.7,530.42,442.35,88.06999999999994,2,36852.2,157.06,1884.72,3.0,840.21,1.0,269017.73,0.0,0.0,0.0,310447.67,12.0,11.0,10.0,0,25,0,Medium,25.0,25.0,Medium,530.42,3167.28,-2636.86,-497.126805173259,Loss Making
C00774,Anitha Singh,Retail,Kolkata,West Bengal,25111.0,Medium,43,289967.0,776.91,665.5,111.40999999999997,2,81964.7,184.4,2212.8,1.0,534.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,776.91,3413.2700000000004,-2636.3600000000006,-339.33917699604854,Loss Making
C00443,Priya Rao,Student,Kochi,Kerala,57996.0,Low,24,124764.34,355.69,413.84,-58.14999999999998,2,140965.71,199.7,2396.3999999999996,2.0,172.45,1.0,2177264.96,0.0,0.0,0.0,2629774.82,12.0,11.0,10.0,0,20,0,Medium,70.0,70.0,Critical,355.69,2982.6899999999996,-2626.9999999999995,-738.5644803058842,Loss Making
C00764,Vishal Reddy,Retail,Delhi,Delhi,58363.0,Low,16,132913.9,264.77,266.42,-1.650000000000034,1,70922.94,175.37,2104.44,1.0,515.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,0,Medium,0.0,0.0,,264.77,2886.75,-2621.98,-990.2859085243797,Loss Making
C00805,Suresh Verma,Premium,Pune,Maharashtra,131315.0,Low,31,226138.11,494.2,488.28999999999996,5.910000000000025,2,469519.82999999996,154.45,1853.3999999999999,2.0,765.4000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,494.2,3107.0899999999997,-2612.89,-528.7110481586402,Loss Making
C00120,Kavya Kumar,Sme Owner,Kolkata,West Bengal,79067.0,Low,14,82255.42,282.76,232.82,49.94,1,53297.42,91.29,1095.48,3.0,1566.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,Low,0.0,0.0,,282.76,2894.7200000000003,-2611.96,-923.7374451831944,Loss Making
C00501,Naveen Nair,Sme Owner,Pune,Maharashtra,46868.0,Low,9,39775.380000000005,190.97,149.53,41.44,1,31445.5,82.31,987.72,3.0,1644.47,1.0,305201.18,0.0,0.0,0.0,200432.77,24.0,21.0,10.0,0,0,0,Low,30.0,30.0,Medium,190.97,2781.7200000000003,-2590.7500000000005,-1356.6266952924545,Loss Making
C00026,Suresh Nair,Student,Chennai,Tamil Nadu,60610.0,High,17,271694.2,295.48,274.57,20.910000000000025,1,241062.55,159.29,1911.48,1.0,699.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,70,3,Critical,0.0,0.0,,295.48,2885.48,-2590.0,-876.5398673345064,Loss Making
C00087,Suresh Singh,Retail,Coimbatore,Tamil Nadu,113397.0,High,16,83385.26,286.6,241.86,44.74000000000001,1,28520.11,160.84,1930.08,2.0,701.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,0,Medium,0.0,0.0,,286.6,2873.12,-2586.52,-902.4842986741103,Loss Making
C00703,Anitha Rao,Premium,Kolkata,West Bengal,28010.0,Low,16,100019.68,323.83,247.6,76.22999999999999,1,476211.77,166.46,1997.52,2.0,653.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,0,Medium,0.0,0.0,,323.83,2899.1099999999997,-2575.2799999999997,-795.256770527746,Loss Making
C00304,Lakshmi Iyer,Mass Affluent,Chennai,Tamil Nadu,68988.0,Low,36,204880.93,642.75,661.58,-18.83000000000004,2,349008.92,171.35000000000002,2056.2000000000003,2.0,497.90999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,Low,0.0,0.0,,642.75,3215.69,-2572.94,-400.3018280824582,Loss Making
