customer_id,total_transactions,total_transaction_value,suspicious_transactions,max_fraud_risk_score,average_fraud_risk_score,confirmed_fraud_transactions,customer_name,customer_segment,city,annual_income,declared_risk_segment,customer_fraud_risk_level
C00498,33,309039.45,0,25,6.212121212121212,0,Sanjay Gupta,Premium,Pune,92800.0,Medium,Medium
C00499,53,368480.64,0,35,5.943396226415095,0,Suresh Iyer,Student,Delhi,41310.0,Low,Medium
C00500,34,259943.5,0,20,1.7647058823529411,0,Ajay Nair,Premium,Madurai,84625.0,Low,Medium
C00501,9,39775.380000000005,0,0,0.0,0,Naveen Nair,Sme Owner,Pune,46868.0,Low,Low
C00502,71,584582.46,0,35,17.253521126760564,0,Naveen Gupta,Retail,Pune,87529.0,Medium,Medium
C00503,18,102395.34,0,35,16.11111111111111,0,Pooja Rao,Premium,Delhi,25420.0,Low,Medium
C00504,20,120067.55,0,30,1.5,0,Lakshmi Verma,Sme Owner,Kochi,48796.0,Low,Medium
C00505,23,142092.61,0,5,5.0,0,Meena Patel,Retail,Delhi,74774.0,Low,Low
C00506,21,110552.59,0,20,0.9523809523809523,0,Karthik Kumar,Retail,Hyderabad,24148.0,Low,Medium
C00507,48,429197.82,1,45,16.875,0,Naveen Kumar,Mass Affluent,Bengaluru,46727.0,Low,High
C00508,16,121328.24,0,35,17.5,0,Karthik Verma,Student,Pune,64189.0,Low,Medium
C00509,25,176158.78,0,30,10.8,0,Geetha Kumar,Retail,Pune,85406.0,High,Medium
C00510,54,373081.6,0,20,0.7407407407407407,0,Meena Patel,Sme Owner,Kochi,18792.0,Low,Medium
C00511,48,345882.37,0,30,1.4583333333333333,0,Pooja Reddy,Retail,Bengaluru,53510.0,Medium,Medium
C00512,12,127540.70999999999,0,35,10.0,0,Geetha Iyer,Retail,Bengaluru,29028.0,High,Medium
C00513,20,108437.64,0,0,0.0,0,Divya Reddy,Mass Affluent,Mumbai,57957.0,High,Low
C00514,37,264821.91000000003,0,35,6.351351351351352,0,Sneha Gupta,Retail,Chennai,106189.0,Low,Medium
C00515,16,94896.33,0,20,1.25,0,Suresh Rao,Mass Affluent,Coimbatore,102633.0,Medium,Medium
C00516,20,98534.91,0,20,1.0,0,Sneha Reddy,Retail,Chennai,52323.0,Low,Medium
C00517,25,204008.97,0,20,2.2,0,Rohit Sharma,Retail,Bengaluru,62370.0,Low,Medium
C00518,20,131022.11,0,30,1.5,0,Rahul Iyer,Mass Affluent,Pune,57023.0,High,Medium
C00519,13,51497.52,0,5,5.0,0,Rahul Sharma,Sme Owner,Coimbatore,66990.0,High,Low
C00520,17,98184.59,0,30,1.7647058823529411,0,Suresh Patel,Student,Bengaluru,25781.0,Low,Medium
C00521,15,88391.99,0,5,5.0,0,Sneha Singh,Premium,Chennai,60857.0,Low,Low
C00522,12,117999.4,0,25,8.333333333333334,0,Karthik Rao,Mass Affluent,Delhi,317056.0,Low,Medium
C00523,13,81663.84,0,25,6.538461538461538,0,Ajay Iyer,Retail,Hyderabad,82280.0,Medium,Medium
C00524,27,218432.51,1,45,17.59259259259259,0,Suresh Verma,Retail,Mumbai,63079.0,Low,High
C00525,18,93065.21,0,5,5.0,0,Divya Rao,Student,Kochi,37239.0,Low,Low
C00526,23,175620.2,0,20,2.608695652173913,0,Arun Kumar,Retail,Hyderabad,100007.0,Medium,Medium
C00527,34,214909.99,0,25,5.588235294117647,0,Kavya Nair,Senior Citizen,Bengaluru,95622.0,Medium,Medium
C00528,37,413631.68,0,30,11.621621621621621,0,Meena Iyer,Retail,Kochi,13587.0,Low,Medium
C00529,17,219135.32,0,30,2.9411764705882355,0,Pooja Iyer,Retail,Hyderabad,128276.0,Medium,Medium
C00530,17,98792.94,0,35,16.176470588235293,0,Rahul Iyer,Retail,Hyderabad,66945.0,Medium,Medium
C00531,43,328727.38,0,30,2.3255813953488373,0,Vishal Reddy,Mass Affluent,Madurai,35290.0,Medium,Medium
C00532,13,94043.18,0,5,5.0,0,Naveen Singh,Sme Owner,Mumbai,34596.0,Medium,Low
C00533,36,350782.98,0,25,6.666666666666667,0,Anitha Kumar,Retail,Bengaluru,35553.0,Low,Medium
C00534,20,139805.2,0,20,1.0,0,Meena Singh,Student,Madurai,79672.0,Medium,Medium
C00535,34,370481.54,2,40,12.352941176470589,0,Anitha Kumar,Senior Citizen,Bengaluru,34767.0,Medium,High
C00536,30,237566.78999999998,0,30,2.6666666666666665,0,Sneha Iyer,Senior Citizen,Coimbatore,31202.0,Medium,Medium
C00537,38,382886.64,2,45,18.68421052631579,0,Sanjay Reddy,Retail,Coimbatore,33973.0,Low,High
C00538,22,299759.09,0,30,4.090909090909091,0,Meena Sharma,Sme Owner,Pune,38796.0,High,Medium
C00539,38,267409.44,0,30,11.973684210526315,0,Meena Rao,Senior Citizen,Madurai,26799.0,Low,Medium
C00540,21,158790.82,0,25,5.9523809523809526,0,Naveen Verma,Student,Hyderabad,35550.0,Medium,Medium
C00541,17,199881.31,0,20,3.5294117647058822,0,Sneha Sharma,Premium,Madurai,46347.0,Low,Medium
C00542,56,414690.17,0,35,16.785714285714285,0,Suresh Singh,Retail,Mumbai,37766.0,Low,Medium
C00543,24,227295.16,0,25,8.333333333333334,0,Kavya Reddy,Premium,Kochi,105299.0,High,Medium
C00544,30,197771.86,0,30,2.6666666666666665,0,Vijay Sharma,Retail,Madurai,54285.0,Low,Medium
C00545,12,146121.53,0,25,6.666666666666667,0,Karthik Patel,Sme Owner,Chennai,63685.0,Low,Medium
C00546,33,266679.18,0,25,6.212121212121212,0,Vishal Patel,Retail,Madurai,54780.0,Medium,Medium
C00547,10,83756.03,0,30,3.0,0,Priya Gupta,Mass Affluent,Bengaluru,99944.0,Low,Medium
C00548,25,141598.76,0,25,5.8,0,Divya Patel,Retail,Mumbai,54273.0,Medium,Medium
C00549,21,206993.21,0,20,5.714285714285714,0,Deepa Sharma,Mass Affluent,Chennai,63142.0,Medium,Medium
C00550,36,271186.82,0,25,6.666666666666667,0,Priya Kumar,Retail,Chennai,31643.0,Medium,Medium
C00551,28,235080.66999999998,0,35,8.214285714285714,0,Meena Gupta,Mass Affluent,Pune,67325.0,Low,Medium
C00552,31,190579.26,0,35,6.612903225806452,0,Meena Iyer,Mass Affluent,Chennai,41988.0,Medium,Medium
C00553,17,177609.62,0,25,6.176470588235294,0,Kavya Verma,Retail,Pune,45678.0,Medium,Medium
C00554,18,111803.43,0,20,1.1111111111111112,0,Kavya Rao,Retail,Pune,43759.0,Medium,Medium
C00555,17,74283.13,0,25,6.176470588235294,0,Sanjay Reddy,Retail,Chennai,48809.0,Medium,Medium
C00556,23,230955.53,0,20,2.608695652173913,0,Rahul Reddy,Senior Citizen,Kochi,49499.0,Medium,Medium
C00557,22,152910.88,0,35,16.818181818181817,0,Deepa Iyer,Mass Affluent,Kolkata,57482.0,Medium,Medium
C00558,21,121982.18,1,45,16.428571428571427,0,Kavya Nair,Retail,Madurai,59584.0,Medium,High
C00559,15,97724.19,0,5,5.0,0,Sanjay Iyer,Retail,Mumbai,70612.0,Low,Low
C00560,34,287762.74,0,30,2.6470588235294117,0,Sanjay Gupta,Premium,Hyderabad,69278.0,Low,Medium
C00561,38,414647.14,2,40,13.68421052631579,0,Anitha Patel,Sme Owner,Coimbatore,63515.0,Low,High
C00562,45,309109.62,3,70,14.222222222222221,2,Vijay Rao,Sme Owner,Chennai,94880.0,Medium,Critical
C00563,35,290457.15,0,35,7.571428571428571,0,Karthik Gupta,Retail,Mumbai,62083.0,Low,Medium
C00564,31,210084.21,1,45,11.129032258064516,0,Geetha Singh,Retail,Pune,174202.0,High,High
C00565,19,137580.29,0,25,6.052631578947368,0,Meena Sharma,Mass Affluent,Hyderabad,61097.0,Low,Medium
C00566,18,104668.29000000001,0,25,6.111111111111111,0,Lakshmi Reddy,Retail,Mumbai,45922.0,Low,Medium
C00567,29,285334.08,0,30,2.7586206896551726,0,Lakshmi Reddy,Retail,Kolkata,27608.0,Medium,Medium
C00568,19,110599.73000000001,0,0,0.0,0,Arun Gupta,Retail,Hyderabad,14121.0,Low,Low
C00569,14,170741.71,0,30,3.5714285714285716,0,Priya Reddy,Senior Citizen,Bengaluru,52502.0,Low,Medium
C00570,17,177991.08000000002,0,30,1.7647058823529411,0,Divya Reddy,Retail,Bengaluru,88726.0,Medium,Medium
C00571,19,277917.89,0,30,9.473684210526315,0,Divya Patel,Retail,Mumbai,65609.0,Low,Medium
C00572,19,156586.53,0,35,7.631578947368421,0,Pooja Iyer,Sme Owner,Madurai,26704.0,Low,Medium
C00573,30,142491.16,0,35,6.0,0,Divya Gupta,Sme Owner,Kolkata,198324.0,Low,Medium
C00574,11,44489.200000000004,0,0,0.0,0,Ajay Verma,Retail,Kochi,58655.0,Medium,Low
C00575,15,86118.55,0,35,7.0,0,Kavya Singh,Retail,Delhi,37033.0,Medium,Medium
C00576,19,128840.91,1,40,11.578947368421053,0,Anitha Nair,Mass Affluent,Mumbai,34908.0,Low,High
C00577,21,151464.21,0,35,7.380952380952381,0,Arun Patel,Sme Owner,Pune,101732.0,Medium,Medium
C00578,17,144955.93,0,35,8.529411764705882,0,Meena Rao,Retail,Chennai,52712.0,High,Medium
C00579,38,325171.99,2,40,13.157894736842104,0,Vijay Rao,Retail,Kolkata,66257.0,Low,High
C00580,40,274531.45,0,35,6.75,0,Vishal Patel,Retail,Madurai,78036.0,Low,Medium
C00581,21,118500.67,0,5,5.0,0,Vijay Iyer,Sme Owner,Hyderabad,85989.0,Low,Low
C00582,18,210045.28,2,40,14.444444444444445,0,Kavya Sharma,Retail,Madurai,53184.0,Low,High
C00583,25,174399.03,0,35,6.2,0,Naveen Iyer,Mass Affluent,Coimbatore,33008.0,Low,Medium
C00584,25,188301.45,0,20,1.6,0,Vishal Reddy,Retail,Kochi,58237.0,Low,Medium
C00585,19,219196.9,0,30,5.2631578947368425,0,Meena Iyer,Student,Hyderabad,31124.0,Low,Medium
C00586,21,212705.7,0,20,2.857142857142857,0,Kavya Patel,Premium,Hyderabad,46479.0,Low,Medium
C00587,38,332716.97000000003,1,45,16.842105263157894,0,Priya Reddy,Student,Chennai,109573.0,Low,High
C00588,38,202658.37,0,20,0.5263157894736842,0,Arun Nair,Senior Citizen,Kolkata,34539.0,Medium,Medium
C00589,20,88961.66,0,5,5.0,0,Geetha Sharma,Senior Citizen,Bengaluru,33005.0,Low,Low
C00590,16,55377.81,0,0,0.0,0,Pooja Iyer,Mass Affluent,Mumbai,24981.0,Low,Low
C00591,33,277339.07,0,30,2.121212121212121,0,Vishal Rao,Mass Affluent,Hyderabad,114758.0,Medium,Medium
C00592,58,480123.31,1,40,12.241379310344827,0,Vishal Gupta,Retail,Kochi,123535.0,Low,High
C00593,44,265255.07,0,30,2.0454545454545454,0,Suresh Reddy,Premium,Hyderabad,46689.0,Low,Medium
C00594,18,112178.84,0,25,6.111111111111111,0,Suresh Patel,Premium,Madurai,79685.0,High,Medium
C00595,33,313424.54,0,25,6.818181818181818,0,Meena Gupta,Retail,Chennai,51632.0,Low,Medium
C00596,47,734725.68,10,70,31.382978723404257,4,Geetha Verma,Senior Citizen,Kolkata,25192.0,Low,Critical
C00597,12,134455.75999999998,0,35,16.666666666666668,0,Anitha Patel,Mass Affluent,Madurai,37925.0,High,Medium
C00598,35,251316.52000000002,0,25,6.142857142857143,0,Naveen Verma,Retail,Delhi,84453.0,Medium,Medium
C00599,16,89776.33,0,35,6.875,0,Kavya Gupta,Premium,Coimbatore,86396.0,Low,Medium
C00600,44,350990.12,0,20,2.272727272727273,0,Karthik Reddy,Sme Owner,Kolkata,50743.0,Medium,Medium
C00601,41,305561.63,0,30,11.951219512195122,0,Anitha Nair,Mass Affluent,Pune,37559.0,Low,Medium
C00602,21,159175.5,0,20,1.9047619047619047,0,Ajay Gupta,Senior Citizen,Pune,64557.0,Medium,Medium
C00603,42,363958.09,0,30,11.904761904761905,0,Sanjay Sharma,Retail,Madurai,125593.0,Low,Medium
C00604,33,170486.13,0,30,0.9090909090909091,0,Vijay Iyer,Retail,Mumbai,46347.0,Low,Medium
C00605,18,158073.29,0,30,2.7777777777777777,0,Sneha Kumar,Retail,Coimbatore,61385.0,Medium,Medium
C00606,20,123695.36,0,25,6.0,0,Geetha Verma,Senior Citizen,Bengaluru,55457.0,Medium,Medium
C00607,19,87985.29000000001,0,25,6.052631578947368,0,Anitha Patel,Mass Affluent,Coimbatore,32939.0,Medium,Medium
C00608,18,102178.42,0,5,5.0,0,Arun Nair,Retail,Madurai,36043.0,Low,Low
C00609,23,148619.79,0,25,5.869565217391305,0,Vishal Gupta,Retail,Delhi,47895.0,Medium,Medium
C00610,39,268483.62,0,20,1.0256410256410255,0,Naveen Sharma,Student,Chennai,112955.0,Medium,Medium
C00611,18,352422.62,0,20,2.2222222222222223,0,Vishal Reddy,Sme Owner,Kolkata,59148.0,Medium,Medium
C00612,23,137527.82,0,25,5.869565217391305,0,Vijay Rao,Student,Mumbai,183995.0,Medium,Medium
C00613,11,77456.34000000001,0,20,1.8181818181818181,0,Ajay Nair,Retail,Hyderabad,31164.0,Low,Medium
C00614,19,156653.8,0,25,6.052631578947368,0,Karthik Rao,Mass Affluent,Hyderabad,109299.0,Low,Medium
C00615,11,140678.63,0,30,2.727272727272727,0,Meena Kumar,Retail,Pune,47614.0,Low,Medium
C00616,15,120259.95999999999,0,30,3.3333333333333335,0,Rahul Nair,Mass Affluent,Kochi,150152.0,Low,Medium
C00617,21,143672.76,0,25,5.9523809523809526,0,Ajay Rao,Retail,Delhi,85287.0,Low,Medium
C00618,18,132389.51,0,30,1.6666666666666667,0,Pooja Singh,Mass Affluent,Chennai,52819.0,Low,Medium
C00619,56,818266.33,0,30,11.785714285714286,0,Suresh Patel,Sme Owner,Kolkata,122005.0,Low,Medium
C00620,24,244614.23,0,25,6.666666666666667,0,Naveen Sharma,Sme Owner,Coimbatore,77036.0,Low,Medium
C00621,23,163479.38,0,25,6.739130434782608,0,Geetha Gupta,Retail,Bengaluru,38330.0,Medium,Medium
C00622,38,260646.97,0,30,10.526315789473685,0,Anitha Reddy,Senior Citizen,Mumbai,53602.0,Medium,Medium
C00623,32,309260.3,0,35,6.5625,0,Geetha Sharma,Mass Affluent,Mumbai,115501.0,Low,Medium
C00624,40,334287.15,0,20,2.0,0,Lakshmi Gupta,Retail,Coimbatore,153611.0,Low,Medium
C00625,43,250901.73,0,35,16.3953488372093,0,Meena Rao,Sme Owner,Delhi,59376.0,Low,Medium
C00626,31,309413.58,0,30,11.935483870967742,0,Arun Singh,Retail,Coimbatore,42097.0,Low,Medium
C00627,24,170723.12,0,25,5.833333333333333,0,Suresh Kumar,Retail,Chennai,31046.0,Low,Medium
C00628,38,492259.47000000003,0,30,6.052631578947368,0,Deepa Sharma,Retail,Mumbai,65786.0,Low,Medium
C00629,19,74904.32,0,5,5.0,0,Ajay Singh,Mass Affluent,Mumbai,29895.0,Low,Low
C00630,31,278982.81,0,35,6.612903225806452,0,Vijay Kumar,Mass Affluent,Madurai,53630.0,Low,Medium
C00631,21,81069.16,0,10,10.0,0,Deepa Sharma,Mass Affluent,Kochi,105779.0,Low,Low
C00632,32,236170.88999999998,0,30,11.25,0,Lakshmi Rao,Mass Affluent,Coimbatore,76376.0,Low,Medium
C00633,29,192762.53,0,20,0.6896551724137931,0,Geetha Reddy,Sme Owner,Kolkata,43003.0,Low,Medium
C00634,40,215687.01,0,35,5.75,0,Meena Sharma,Sme Owner,Coimbatore,31701.0,High,Medium
C00635,15,152784.77,0,35,8.333333333333334,0,Naveen Reddy,Retail,Pune,104818.0,Low,Medium
C00636,20,249604.31,0,30,4.5,0,Kavya Kumar,Premium,Chennai,65416.0,Low,Medium
C00637,14,103462.69,0,20,1.4285714285714286,0,Karthik Rao,Premium,Madurai,112339.0,Low,Medium
C00638,20,133220.41,0,35,16.0,0,Naveen Iyer,Retail,Madurai,29283.0,Low,Medium
C00639,15,89196.45999999999,0,30,2.0,0,Lakshmi Nair,Retail,Pune,39091.0,Low,Medium
C00640,18,102191.95,0,15,15.0,0,Vishal Patel,Retail,Coimbatore,66855.0,Low,Low
C00641,18,140921.94,0,30,3.3333333333333335,0,Karthik Sharma,Senior Citizen,Kochi,74065.0,High,Medium
C00642,14,132594.35,0,30,2.142857142857143,0,Deepa Patel,Premium,Kolkata,28238.0,Low,Medium
C00643,15,70501.97,0,0,0.0,0,Lakshmi Kumar,Mass Affluent,Kolkata,21885.0,Low,Low
C00644,19,272516.91000000003,0,30,5.7894736842105265,0,Lakshmi Nair,Retail,Pune,62112.0,Low,Medium
C00645,22,559082.73,3,70,14.772727272727273,3,Lakshmi Singh,Sme Owner,Delhi,103455.0,Medium,Critical
C00646,28,152532.86,0,10,10.0,0,Meena Patel,Retail,Bengaluru,103425.0,Medium,Low
C00647,26,294876.17,0,35,8.076923076923077,0,Naveen Kumar,Premium,Kochi,43160.0,Medium,Medium
C00648,18,146445.78,0,20,1.1111111111111112,0,Ajay Patel,Sme Owner,Kolkata,18720.0,Low,Medium
C00649,8,39368.08,0,5,5.0,0,Sanjay Singh,Premium,Chennai,95371.0,Low,Low
C00650,17,97340.42,0,25,6.176470588235294,0,Pooja Patel,Mass Affluent,Kochi,23613.0,Medium,Medium
C00651,56,403116.06,0,30,1.4285714285714286,0,Deepa Sharma,Retail,Madurai,57746.0,Low,Medium
C00652,10,71291.39,0,20,2.0,0,Sneha Nair,Senior Citizen,Delhi,31445.0,Low,Medium
C00653,22,143759.92,0,30,1.3636363636363635,0,Suresh Iyer,Mass Affluent,Hyderabad,118605.0,Low,Medium
C00654,38,283150.54,0,30,1.5789473684210527,0,Geetha Nair,Student,Madurai,87521.0,Medium,Medium
C00655,17,134151.88,0,25,6.176470588235294,0,Arun Singh,Mass Affluent,Chennai,43036.0,Low,Medium
C00656,21,137809.41,0,35,6.428571428571429,0,Sanjay Reddy,Sme Owner,Delhi,40821.0,Medium,Medium
C00657,15,113162.25,0,35,8.333333333333334,0,Rohit Gupta,Retail,Bengaluru,43175.0,Low,Medium
C00658,16,95901.88,0,25,6.25,0,Karthik Singh,Senior Citizen,Mumbai,60814.0,Low,Medium
C00659,39,303407.68,0,35,8.58974358974359,0,Geetha Verma,Retail,Coimbatore,46321.0,Medium,Medium
C00660,43,250998.21,0,35,16.3953488372093,0,Karthik Patel,Retail,Kochi,22409.0,Low,Medium
C00661,39,287193.94,1,40,11.282051282051283,0,Rahul Iyer,Student,Madurai,51842.0,Low,High
C00662,44,283419.32,0,35,16.25,0,Sanjay Patel,Mass Affluent,Delhi,49095.0,Low,Medium
C00663,8,143036.28,0,35,15.0,0,Karthik Reddy,Retail,Coimbatore,22638.0,Low,Medium
C00664,21,162136.33,0,30,2.380952380952381,0,Sneha Patel,Mass Affluent,Hyderabad,51029.0,Medium,Medium
C00665,19,146470.5,0,30,2.6315789473684212,0,Vishal Rao,Senior Citizen,Bengaluru,35895.0,Medium,Medium
C00666,23,128636.52,0,30,2.1739130434782608,0,Geetha Sharma,Sme Owner,Coimbatore,78427.0,High,Medium
C00667,16,71948.55,0,0,0.0,0,Vishal Sharma,Retail,Kolkata,86022.0,Medium,Low
C00668,9,40067.44,0,0,0.0,0,Naveen Iyer,Retail,Bengaluru,17293.0,Low,Low
C00669,16,227651.19999999998,0,35,10.625,0,Rohit Verma,Retail,Mumbai,88687.0,Medium,Medium
C00670,13,55388.49,0,10,10.0,0,Deepa Reddy,Retail,Kochi,104064.0,Medium,Low
C00671,40,284497.07,1,40,12.25,0,Sanjay Gupta,Mass Affluent,Coimbatore,23325.0,Medium,High
C00672,18,172531.13,0,30,12.222222222222221,0,Meena Rao,Senior Citizen,Chennai,54278.0,Low,Medium
C00673,19,131056.57,0,25,6.052631578947368,0,Vishal Singh,Retail,Chennai,49777.0,Low,Medium
C00674,18,117214.39,0,0,0.0,0,Karthik Gupta,Retail,Delhi,20524.0,Low,Low
C00675,19,136329.62,0,30,2.6315789473684212,0,Sanjay Rao,Retail,Madurai,126889.0,Medium,Medium
C00676,16,120006.49,0,25,7.5,0,Kavya Patel,Retail,Kochi,47931.0,Low,Medium
C00677,16,115948.54,0,0,0.0,0,Lakshmi Sharma,Student,Kochi,39969.0,Low,Low
C00678,11,54765.01,0,5,5.0,0,Divya Reddy,Retail,Coimbatore,107823.0,Low,Low
C00679,54,446869.39,0,20,1.7592592592592593,0,Karthik Singh,Mass Affluent,Pune,34296.0,Low,Medium
C00680,20,212039.76,0,35,10.5,0,Rahul Gupta,Mass Affluent,Delhi,24493.0,Medium,Medium
C00681,17,101701.40999999999,0,35,6.764705882352941,0,Naveen Singh,Premium,Coimbatore,32243.0,Low,Medium
C00682,22,202467.66,2,45,17.727272727272727,0,Arun Reddy,Retail,Madurai,58087.0,Medium,High
C00683,26,287124.88,0,30,3.076923076923077,0,Anitha Patel,Retail,Kochi,47087.0,Low,Medium
C00684,30,450141.79,0,25,7.0,0,Sanjay Singh,Senior Citizen,Bengaluru,37755.0,Low,Medium
C00685,27,187181.34,1,45,16.85185185185185,0,Deepa Nair,Sme Owner,Delhi,36147.0,Low,High
C00686,37,230040.56,1,45,16.35135135135135,0,Ajay Nair,Retail,Delhi,68823.0,Low,High
C00687,25,172213.02000000002,0,35,15.8,0,Deepa Verma,Sme Owner,Hyderabad,35105.0,High,Medium
C00688,16,225699.89,0,35,17.5,0,Divya Iyer,Retail,Madurai,70394.0,Low,Medium
C00689,35,237670.41999999998,0,25,6.142857142857143,0,Suresh Kumar,Premium,Chennai,27637.0,Low,Medium
C00690,16,145397.14,0,20,3.75,0,Sneha Patel,Retail,Delhi,65577.0,High,Medium
C00691,26,220444.3,0,35,6.153846153846154,0,Rahul Sharma,Premium,Pune,132326.0,Medium,Medium
C00692,14,78885.91,0,20,1.4285714285714286,0,Rahul Iyer,Mass Affluent,Delhi,69791.0,Low,Medium
C00693,34,185356.95,0,0,0.0,0,Arun Singh,Retail,Madurai,27795.0,Low,Low
C00694,18,124284.04,0,35,6.666666666666667,0,Naveen Reddy,Retail,Delhi,63475.0,High,Medium
C00695,16,71632.9,0,20,1.25,0,Kavya Singh,Retail,Kolkata,49181.0,Medium,Medium
C00696,21,104445.39,0,25,5.9523809523809526,0,Ajay Gupta,Student,Bengaluru,61150.0,Low,Medium
C00697,59,420762.81,1,45,16.864406779661017,0,Naveen Reddy,Premium,Coimbatore,31673.0,Medium,High
C00698,22,197058.93,0,35,9.090909090909092,0,Vishal Iyer,Sme Owner,Kolkata,111666.0,Low,Medium
C00699,17,118845.83,0,5,5.0,0,Priya Singh,Retail,Kochi,79180.0,Low,Low
C00700,11,79563.75,0,25,6.818181818181818,0,Priya Gupta,Retail,Delhi,102521.0,Low,Medium
C00701,16,66983.61,0,5,5.0,0,Geetha Patel,Retail,Mumbai,54024.0,Low,Low
C00702,13,51636.479999999996,0,0,0.0,0,Ajay Gupta,Sme Owner,Kochi,56198.0,Medium,Low
C00703,16,100019.68,0,20,1.25,0,Anitha Rao,Premium,Kolkata,28010.0,Low,Medium
C00704,19,141895.52,1,45,17.63157894736842,0,Rohit Reddy,Sme Owner,Delhi,29718.0,Medium,High
C00705,47,370584.65,0,35,16.70212765957447,0,Pooja Reddy,Retail,Kolkata,39076.0,Low,Medium
C00706,36,283864.61,0,30,2.2222222222222223,0,Suresh Nair,Retail,Delhi,78911.0,Low,Medium
C00707,19,128793.03,0,0,0.0,0,Divya Singh,Retail,Bengaluru,33826.0,Low,Low
C00708,23,127130.6,0,25,5.869565217391305,0,Suresh Kumar,Mass Affluent,Delhi,43072.0,Low,Medium
C00709,20,145902.84,0,25,6.0,0,Pooja Iyer,Sme Owner,Pune,48699.0,Medium,Medium
C00710,15,416797.79000000004,5,70,29.333333333333332,4,Ajay Sharma,Retail,Kochi,27534.0,Low,Critical
C00711,36,338127.66,0,30,5.0,0,Pooja Nair,Retail,Pune,109746.0,Low,Medium
C00712,31,180635.03,0,35,6.935483870967742,0,Pooja Patel,Student,Bengaluru,78130.0,Medium,Medium
C00713,20,211924.06,0,30,5.0,0,Kavya Singh,Sme Owner,Coimbatore,31239.0,Medium,Medium
C00714,31,256023.58000000002,0,35,6.612903225806452,0,Sanjay Sharma,Retail,Bengaluru,42173.0,Medium,Medium
C00715,25,161796.98,0,35,6.2,0,Meena Sharma,Retail,Madurai,44884.0,High,Medium
C00716,21,176112.68,0,35,7.380952380952381,0,Rahul Gupta,Premium,Kolkata,120141.0,Low,Medium
C00717,24,205813.77,0,35,8.333333333333334,0,Meena Singh,Sme Owner,Kochi,146008.0,High,Medium
C00718,17,110172.77,0,20,1.1764705882352942,0,Priya Verma,Senior Citizen,Delhi,42069.0,Low,Medium
C00719,14,74201.89,0,5,5.0,0,Ajay Kumar,Retail,Madurai,103904.0,Low,Low
C00720,13,85587.72,0,5,5.0,0,Priya Verma,Mass Affluent,Hyderabad,79904.0,Low,Low
C00721,31,200397.25,0,30,1.6129032258064515,0,Rahul Sharma,Senior Citizen,Delhi,67149.0,Medium,Medium
C00722,47,436035.52,0,30,3.1914893617021276,0,Divya Kumar,Retail,Kolkata,52923.0,Low,Medium
C00723,13,82023.45,0,0,0.0,0,Sanjay Rao,Retail,Bengaluru,99139.0,Low,Low
C00724,45,425884.58,1,45,16.555555555555557,0,Kavya Reddy,Retail,Mumbai,24142.0,Medium,High
C00725,37,389249.17,0,35,7.972972972972973,0,Rohit Gupta,Sme Owner,Mumbai,42450.0,High,Medium
C00726,13,173101.27,0,30,4.615384615384615,0,Pooja Sharma,Retail,Kolkata,34096.0,High,Medium
C00727,20,166959.16999999998,0,20,2.0,0,Karthik Patel,Retail,Kolkata,52192.0,Low,Medium
C00728,25,297361.4,4,70,18.4,2,Suresh Verma,Retail,Madurai,21491.0,High,Critical
C00729,23,119633.94,0,20,0.8695652173913043,0,Suresh Sharma,Retail,Pune,66042.0,Low,Medium
C00730,16,141298.17,0,35,6.875,0,Sanjay Singh,Student,Kochi,71247.0,Low,Medium
C00731,20,118946.47,0,25,7.0,0,Divya Singh,Senior Citizen,Hyderabad,67078.0,Medium,Medium
C00732,18,90825.76,1,45,16.666666666666668,0,Deepa Patel,Mass Affluent,Kochi,253934.0,Low,High
C00733,45,268847.63,0,30,1.4444444444444444,0,Meena Kumar,Retail,Chennai,84390.0,Low,Medium
C00734,22,151674.63999999998,0,20,0.9090909090909091,0,Rohit Verma,Mass Affluent,Bengaluru,17279.0,Low,Medium
C00735,17,188323.55,0,25,7.352941176470588,0,Pooja Sharma,Retail,Delhi,30394.0,Medium,Medium
C00736,47,490118.51,1,45,19.04255319148936,0,Rohit Iyer,Retail,Kolkata,39682.0,Medium,High
C00737,23,157100.29,0,25,6.739130434782608,0,Rahul Singh,Senior Citizen,Pune,86215.0,Low,Medium
C00738,16,75760.56999999999,0,0,0.0,0,Meena Singh,Student,Coimbatore,84871.0,Low,Low
C00739,21,139474.64,0,25,5.9523809523809526,0,Vijay Verma,Retail,Chennai,121694.0,Medium,Medium
C00740,17,242346.14,0,35,12.647058823529411,0,Suresh Sharma,Student,Chennai,37911.0,Medium,Medium
C00741,12,54295.96,0,0,0.0,0,Sneha Nair,Mass Affluent,Kochi,96842.0,Low,Low
C00742,55,426148.54,0,30,3.272727272727273,0,Karthik Reddy,Senior Citizen,Pune,60830.0,Medium,Medium
C00743,21,205141.78,0,35,17.857142857142858,0,Kavya Rao,Student,Coimbatore,47244.0,High,Medium
C00744,24,171573.68,0,20,1.6666666666666667,0,Naveen Sharma,Sme Owner,Coimbatore,72173.0,Low,Medium
C00745,42,355116.69,0,35,15.476190476190476,0,Rahul Nair,Senior Citizen,Coimbatore,37491.0,Low,Medium
C00746,26,219719.13999999998,0,25,6.538461538461538,0,Anitha Rao,Sme Owner,Chennai,23182.0,Low,Medium
